COD_SS|STATUS|STATUS_REASON|DATA_STATUS|ARMARIO|STREETNAME|STATEORPROVINCE|POSTCODE|CNL|NEIGHBORDHOOD|CATEGORIZES_TYPE|SPECIFICATION_TYPE|SPECIFICATION_PRODUCT|DETAIL|DATA_ABERTURA|DATA_VENCIMENTO|TIME_SLOT|PHYSICALRESOURCESUMMARY|TELEPHONENUMERIC|DESIGNATOR|CITY|CLUSTER_|FABRICA|REGIONAL|CUSTOMER_DOCUMENTNUMERIC|CUSTOMER_NAME|EXECUTEDBYLOGIN|EXECUTEDBYNAME|NOTDONEREASON|PRIORITY|SCHEDULEPROFILE|CUSTOMER_SEGMENT|DATA_AGENDADA|REDESPACHO|CONTEXTO_SIEBEL|TOTAL_REPETIDO_30D_PL|TECNICO_CHECKLIST|SERVICE_TECHNOLOGY|VELOCIDADEADSL|REPETIDO_PRODUTO_30D|REGISTRADO_CHECKLIST|CUSTOMER_RANK|SEGMENTACAO|DESIGNADOR_TV|REDE|MICROAREA|TELEPHONIC_AREA|CENTRAL_OFFICE|PHYSICAL_LINK_MEDIA_TYPE|FLAG_RECENTE|EXECUTOR_BA|TEC_ANTERIOR|PRIMEIRO_AGENDAMENTO|CABO_PRIMARIO|PAR_PRIMARIO|CABO_SECUNDARIO|PAR_SECUNDARIO|LATERAL_PRIMARIO|LATERAL|NUMERO_CAIXA|NOME_MSAN|NP|DATA_CARGA|DATA_LAST_UPDATE_PLWO|ID_FIBRA|OLT|OLT_PORTA|OLT_SLOT|SPLITTER_FIBRA_L2|ORIGEM_CONTATO|ABERTURA_TIPO2_SIEBEL|LATITUDE|LONGITUDE|CLIENTE_GOAS|MARCACAO_VIA_CHAT|PLATFORM|IND_CRITICOS|IND_DISPONIBILIDADE_FIBRA|SAS_BUSINESSID|SAS_STATUSREASON|SASEVEN_CODE|SASEVEN_VIVO1_ID|SASEVEN_DATA_INICIO|SASEVEN_FLAG_ATIVO|SASEVEN_DATA_PREVISAO|SASEVEN_DATA_FECHAMENTO|SASEVEN_LEVEL|SASEVEN_CREATOR|SASCAUSA_NOME|XA_FAULT_REASON|XA_OPERATOR_ID|XA_API_CANCEL_REASON|NOM_SISTEMA_ORIGEM|FLAG_ICMCOE|DESIGNADOR_ACESSO|FLAG_CASAINTELIGENTE|PARENT1|PARENT2|PARENT3|PARENT4|AURA_CASO|AURA_DAT_ENVIO|AURA_DAT_CONF|AURA_RETORNO|IFI|IFI_GERADOR|IRR|IRR_GERADOR|FL_COBERTURA|FL_DISPONIBILIDADE|FL_22K|FLAG_ANATEL|ID_MASSIVA|ID_ORIGEM_MASSIVA|STATUS_MASSIVA|STATUS_CERT_CE|STATUS_CERTIFICACAO_QUALIDADE|V_SEM_TESTE|STATUS_AURA|RESPOSTA_AURA|V_PRAZO_ENCERRAMENTO_CO|V_PRAZO_CERTIFICACAO_GERAL|AGING_ENVIO_COE_ENCERRAR|AGING_FIM_DESASSOCIACAO|STATUS_CIRE|RESULTADO_TESTE_AUTH_TI|RESULTADO_TESTE_SYNC_TI|DATA_PROCESSAMENTO_REPARO|DATA_ENCOUCANC_MASSIVA|DATA_ENVIO_AURA|DATA_RESPOSTA_AURA|DATA_STATUS_CIRE|DATA_DISPARO_TESTE_TI|DATA_COLETA_TESTE_TI|DATA_ENVIO_COE_ENCERRAR|DATA_DESASSOCIACAO|FLAG_FOI_DESASSOCIADO|IND_PASSAGEM_OUVIDORIA
195972045|PENDENTE|MASSIVA EM ANÁLISE|21/07/2026 15:16:55|MG_SRS|RUA SILVESTRE FERRAZ 140|MG|37536062|31781|CENTRO|TROUBLETICKET|DEFEITO|BANDA|NAVEG - NÃO NAVEGA|17/07/2026 12:49:52|21/07/2026 18:00:00|12:30-18:00|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: N/E LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: SRS-69126991-069 Tipo Rede Fibra: FTTA ID ONT: N/E OLT: MG_SRS02_GNOKIA_ATC OLT Porta: 5 OLT Slot: 1 Vlan Multicast: 4000 Vlan Usuario: 434 Vlan Unicast: 3905 Vlan Rede: 105 Vlan Audiência: 434 Caixa Subterrânea: CTOI-1638 Fibra 1º Nível: MG.SRS.CP-4.PDF-16 Fibra Porta: 3 Fibra Splitter 2: CTOI-1638.A Tecnologia Fibra: GPON Tipo Equipamento: N/E Cabo: MG.SRS.CP-4.PDF-16 Lateral Fibra: N/E||SRS-V0001W2P2R-013|SANTA RITA DO SAPUCAI|JUIZ DE FORA| |MINAS|||81034951||MASSIVA EM ANÁLISE||API_GPS|RESIDENCIAL||1|V0001W2P2R|1|NAO| GPON |500 Mbps|1|NAO|GOLD|GOLD||ATC||ATC||GPON|N|||2026-07-21 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|SRS-69126991-069|MG_SRS02_GNOKIA_ATC|5|1|CTOI-1638.A|||-45.706460000000000|-22.252520000000001|NAO|||0|False|||||||||||||||NEXT|||0|31781_SRS641978|MG_SRS|37536062|BKT_SANTA_RITA_DO_SAPUCAI|||||0||1|195541780||||||||||||||||||||||||||||||0
195972354|AGENDADA||21/07/2026 23:10:28|BASDR_G1M32|RUA KM 3|BA|41610685|71000|ITAPUA|TROUBLETICKET|DEFEITO|BANDA|NAVEG - NÃO NAVEGA|17/07/2026 12:51:38|23/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: Tv.QUINTA TRAVESSA LUIS EDUARDO MAGALHAES5 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: SDR-75061595-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: SDR_M32_1_GPON_VLAN_400_401_402-VSE OLT Porta: 16 OLT Slot: 8 Vlan Multicast: 4000 Vlan Usuario: 1107 Vlan Unicast: 3801 Vlan Rede: 401 Vlan Audiência: 1107 Caixa Subterrânea: M32G0720 Fibra 1º Nível: M32-F#179 Fibra Porta: 6 Fibra Splitter 2: M32SP179SS8 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: M32-F#179 Lateral Fibra: N/E||SDR-V0001Y8YYK-013|SALVADOR|SALVADOR| |NORDESTE|||||CASA FECHADA||TBR01060|RESIDENCIAL||2|V0001Y8YYK|0|NAO| GPON |700 Mbps|0|NAO|SILVER|SILVER||VIVO2||||GPON|N|||2026-07-20 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|SDR-75061595-069|SDR_M32_1_GPON_VLAN_400_401_402-VSE|16|8|M32SP179SS8|||-38.367220989791001|-12.936834730493000|NAO|||0|False|||||||||||||||NEXT|||0|71000_75726|BASDR_G1M32|41610685|BKT_SALVADOR_AREA_05|Reagendamento Reparos|21/07/2026 20:40:02|||0||0|||||||||||||||||||||||||||||||0
195975320|CANCELADA|CLIENTE|22/07/2026 07:36:56|MGBHE_G1I45|RUA CALIFORNIA 888|MG|30315500|31000|SION|TROUBLETICKET|DEFEITO|BANDA|SINCRONISMO|17/07/2026 12:58:03|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.CALIFORNIA888 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: BHE-71515994-069 Tipo Rede Fibra: FTTA ID ONT: N/E OLT: BHE_I45_1_GPON_VLAN_555_556_557-HUA OLT Porta: 7 OLT Slot: 2 Vlan Multicast: 4000 Vlan Usuario: 1540 Vlan Unicast: 3960 Vlan Rede: 555 Vlan Audiência: 1540 Caixa Subterrânea: I45SP45SS1 Fibra 1º Nível: I45-F#45 Fibra Porta: 1 Fibra Splitter 2: I45SP45SS1 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: I45-F#45 Lateral Fibra: N/E||BHE-V0001WYHEX-013|BELO HORIZONTE|BELO HORIZONTE| |MINAS|||||MASSIVA EM ANÁLISE||TBR01060|RESIDENCIAL||2|V0001WYHEX|0|NAO| GPON IPTV|500 Mbps|0|NAO|PLATINUM|PLATINUM||VIVO2||||GPON|N|||2026-07-18 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|BHE-71515994-069|BHE_I45_1_GPON_VLAN_555_556_557-HUA|7|2|I45SP45SS1|||-43.935361100266007|-19.956712637871000|NAO|||0|False|||||||||||||||NEXT|||0|31000_31001909|MGBHE_G1I45|30315500|BKT_BHE_SERRA_FB|||||0||0|||||||||||||||||||||||||||||||0
195979497|AGENDADA||20/07/2026 20:42:39|MGPCS_G1M01|RUA GOIANIA 206|MG|37701094|31584|JARDIM DOS ESTADOS|TROUBLETICKET|DEFEITO|BANDA|NAO NAVEGA CADASTRO|17/07/2026 13:12:05|23/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: N/E LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: PCS-53632035-069 Tipo Rede Fibra: FTTA ID ONT: N/E OLT: 1 OLT Porta: N/E OLT Slot: N/E Vlan Multicast: N/E Vlan Usuario: 426 Vlan Unicast: N/E Vlan Rede: 98 Vlan Audiência: 426 Caixa Subterrânea: M01GP1752 Fibra 1º Nível: N/E Fibra Porta: 1 Fibra Splitter 2: M01GP1752 Tecnologia Fibra: GPON Tipo Equipamento: N/E Cabo: N/E Lateral Fibra: N/E||PCS-V0001OKTVX-013|POCOS DE CALDAS|JUIZ DE FORA| |MINAS|||||MASSIVA EM ANÁLISE||API_GPS|RESIDENCIAL||1|V0001OKTVX|0|NAO|SIP GPON |300 Mbps|0|NAO|PLATINUM|PLATINUM||FIBRASIL||FIBRASIL||GPON|N|||2026-07-18 13:12:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|PCS-53632035-069|1|||M01GP1752|||-46.551488700000000|-21.782150399999999|NAO|||0|False|||||||||||||||NEXT|||0|31584_FB0003140099|MGPCS_G1M01|37701094|BKT_POCOS_DE_CALDAS|Reagendamento Reparos|20/07/2026 20:40:02||REAGENDAMENTO REALIZADO - ACEITA ANTECIPAR|0||0|||||||||||||||||||||||||||||||1
195982736|AGENDADA||21/07/2026 17:58:40|MGNLA_G1M01|ALAMEDA DAVOS 733|MG|34007302|31509|VILA ALPINA|TROUBLETICKET|DEFEITO|BANDA|SINCRONISMO|17/07/2026 13:22:46|27/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: N/E LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: NLA-55355875-069 Tipo Rede Fibra: FTTA ID ONT: N/E OLT: 1 OLT Porta: N/E OLT Slot: N/E Vlan Multicast: 4000 Vlan Usuario: 2161 Vlan Unicast: 3982 Vlan Rede: 82 Vlan Audiência: 2161 Caixa Subterrânea: M01GPT171 Fibra 1º Nível: N/E Fibra Porta: 5 Fibra Splitter 2: M01GPT171 Tecnologia Fibra: GPON Tipo Equipamento: N/E Cabo: N/E Lateral Fibra: N/E||NLA-V0001P3BBU-013|NOVA LIMA|BELO HORIZONTE| |MINAS|||||CASA FECHADA||API_GPS|RESIDENCIAL||2|V0001P3BBU|0|NAO|SIP GPON IPTV|500 Mbps|0|NAO|PLATINUM|PLATINUM||FIBRASIL||FIBRASIL||GPON|N|||2026-07-18 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|NLA-55355875-069|1|||M01GPT171|||-43.950033099999999|-20.013628600000001|NAO|||0|False|||||||||||||||NEXT|||0|31509_FB0003366842|MGNLA_G1M01|34007302|BKT_NOVA_LIMA|Reagendamento Reparos|21/07/2026 17:40:01|||0||0|||||1||||||||||||||||||||||||||1
195983098|AGENDADA||21/07/2026 03:28:50|MG_CNL|RUA JOSE NORONHA DE MENEZES 70|MG|36402174|31193|NOVO HORIZONTE|TROUBLETICKET|DEFEITO|BANDA|NAVEG - NÃO NAVEGA|17/07/2026 13:24:35|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: N/E LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: CNL-71017159-069 Tipo Rede Fibra: FTTA ID ONT: N/E OLT: MG_CNL03_GNOKIA_ATC OLT Porta: 14 OLT Slot: 10 Vlan Multicast: 4000 Vlan Usuario: 169 Vlan Unicast: 3910 Vlan Rede: 110 Vlan Audiência: 169 Caixa Subterrânea: CTOI-4731 Fibra 1º Nível: MG.CNL.CP-6.PDF-44 Fibra Porta: 2 Fibra Splitter 2: CTOI-4731 Tecnologia Fibra: GPON Tipo Equipamento: N/E Cabo: MG.CNL.CP-6.PDF-44 Lateral Fibra: N/E||CNL-V0001WS2XE-013|CONSELHEIRO LAFAIETE|BELO HORIZONTE| |MINAS|||||CASA FECHADA||TBR01060|RESIDENCIAL||1|V0001WS2XE|0|NAO| GPON |600 Mbps|0|NAO|SILVER|SILVER||ATC||ATC||GPON|N|||2026-07-20 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|CNL-71017159-069|MG_CNL03_GNOKIA_ATC|14|10|CTOI-4731|||-43.754929999999995|-20.660580000000000|NAO|||0|False|||||||||||||||NEXT|||0|31193_CNL284351|MG_CNL|36402174|BKT_CONSELHEIRO_LAFAIETE|Reagendamento Reparos|20/07/2026 20:40:02||CLIENTE NAO RESPONDEU|0||0|||||||||||||||||||||||||||||||0
195985486|AGENDADA||20/07/2026 17:15:47|MGBHE_G1B82|JOSE BARONI 95|MG|30270240|31000|PARAISO|TROUBLETICKET|DEFEITO|BANDA|PREV/QUALIDADE BANDA LARGA|17/07/2026 13:26:37|23/07/2026 18:00:00|12:30-18:00|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.JOSE BARONI87 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: BHE-30794029-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: BHE_B82_GPON_VLAN_425-TEL OLT Porta: 12 OLT Slot: 10 Vlan Multicast: 4000 Vlan Usuario: 3015 Vlan Unicast: 3926 Vlan Rede: 425 Vlan Audiência: 3015 Caixa Subterrânea: B82G0518 Fibra 1º Nível: B82-F#130 Fibra Porta: 3 Fibra Splitter 2: B82SP130SS2 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: B82-F#130 Lateral Fibra: N/E||BHE-8153WFPXZL-013|BELO HORIZONTE|BELO HORIZONTE| |MINAS|||||ACESSO PROIBIDO||81079985|RESIDENCIAL||3|C0049CF379|0|NAO|SIP GPON IPTV|700 Mbps|0|NAO|PLATINUM|PLATINUM||VIVO2||||GPON|N|||2026-07-18 13:26:34||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|BHE-30794029-069|BHE_B82_GPON_VLAN_425-TEL|12|10|B82SP130SS2|||-43.908134732342006|-19.923835069649002|NAO|||0|False|||||||||||||||NEXT|||0|31000_31005140|MGBHE_G1B82|30270240|BKT_BHE_LESTE_FB|||||0||0|||||||||||||||||||||||||||||||1
195986387|AGENDADA||19/07/2026 07:52:22|DFBSA_G1I46|QSC 19 CH 25 CJ F LT 6 SN|DF|72017221|61005|TAGUATINGA SUL|TROUBLETICKET|DEFEITO|BANDA|NAVEG - NÃO NAVEGA|17/07/2026 13:31:08|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.SEM NOME 11721QSC 19 CH 25 CJ F LT 10 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: TAGA-75737517-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: BSA_I46_2_GPON_VLAN_140_141_142-ALC OLT Porta: 14 OLT Slot: 10 Vlan Multicast: 4000 Vlan Usuario: 2984 Vlan Unicast: 3841 Vlan Rede: 141 Vlan Audiência: 2984 Caixa Subterrânea: I46G02307 Fibra 1º Nível: I46-F#577 Fibra Porta: 3 Fibra Splitter 2: I46SP577SS3 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: I46-F#577 Lateral Fibra: N/E||TAGA-V0001YI05R-013|TAGUATINGA|BRASILIA| |CENTRO OESTE|||||CASA FECHADA||TBR01060|RESIDENCIAL||2|V0001YI05R|0|NAO| GPON |500 Mbps|0|NAO|GOLD|GOLD||VIVO2||||GPON|N|||2026-07-17 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|TAGA-75737517-069|BSA_I46_2_GPON_VLAN_140_141_142-ALC|14|10|I46SP577SS3|||-48.058059999999998|-15.842860000000000|NAO|||0|False|||||||||||||||NEXT|||0|61005_16507|DFBSA_G1I46|72017221|BKT_TAGUATINGA_SAMAMBAIA|||||0||0|||||||||||||||||||||||||||||||1
195986618|AGENDADA||22/07/2026 03:08:59|MGCEM_G1M05|TAPIJARA 524|MG|32341160|31856|CONTAGEM|TROUBLETICKET|DEFEITO|BANDA|PROBLEMA COM MODEM - HGU|17/07/2026 13:32:28|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.TAPIJARA575 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: CEM-42332096-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: CEM_M05_2_GPON_VLAN_561_562_563-CUA OLT Porta: 8 OLT Slot: 11 Vlan Multicast: 4000 Vlan Usuario: 554 Vlan Unicast: 3963 Vlan Rede: 563 Vlan Audiência: 554 Caixa Subterrânea: M05G03318 Fibra 1º Nível: M05-F#415 Fibra Porta: 1 Fibra Splitter 2: M05SP415SS6 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: M05-F#415 Lateral Fibra: N/E||CEM-815ESBX476-013|CONTAGEM|CONTAGEM| |MINAS|||||CASA FECHADA||TBR01060|RESIDENCIAL||3|C00606E070|0|NAO|SIP GPON |500 Mbps|0|NAO|GOLD|GOLD||VIVO2||||GPON|N|||2026-07-18 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|CEM-42332096-069|CEM_M05_2_GPON_VLAN_561_562_563-CUA|8|11|M05SP415SS6|||-44.052355932049004|-19.930769585024002|NAO|||0|False|||||||||||||||NEXT|||0|31856_318563815|MGCEM_G1M05|32341160|BKT_CONTAGEM_SUL|Reagendamento Reparos|21/07/2026 17:40:01|||0||0|||||||||||||||||||||||||||||||1
195995469|AGENDADA||21/07/2026 23:04:29|AMMNS_G1N02|CASTELO BRANCO 2076|AM|69065011|92000|MANAUS|TROUBLETICKET|DEFEITO|BANDA|SINCRONISMO|17/07/2026 13:58:11|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: N/E LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: MNS-39809961-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: 1 OLT Porta: N/E OLT Slot: N/E Vlan Multicast: N/E Vlan Usuario: 1458 Vlan Unicast: N/E Vlan Rede: 120 Vlan Audiência: 1458 Caixa Subterrânea: N02G01542 Fibra 1º Nível: N/E Fibra Porta: 6 Fibra Splitter 2: N02G01542 Tecnologia Fibra: GPON Tipo Equipamento: N/E Cabo: N/E Lateral Fibra: N/E||MNS-815NAFM16P-013|MANAUS|MANAUS| |NORTE|||||CASA FECHADA||TBR01060|RESIDENCIAL||3|C006971055|0|NAO| GPON |600 Mbps|0|NAO|GOLD|GOLD||FIBRASIL||FIBRASIL||GPON|N|||2026-07-18 13:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|MNS-39809961-069|1|||N02G01542|||-60.007111799999997|-3.118098000000000|NAO|||0|False|||||||||||||||NEXT|||0|92000_FB0003671842|AMMNS_G1N02|69065011|BKT_MANAUS5_MULTSKILL|Reagendamento Reparos|21/07/2026 14:40:02|||0||0|||||||||||||||||||||||||||||||1
195997147||||MGBHE_G1I42|RUA INACIO PARREIRA NEVES 444|MG|30570680|31000|HAVAI|TROUBLETICKET|DEFEITO|BANDA|NAVEG - NÃO NAVEGA|17/07/2026 14:08:02|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.LEOPOLDO MIGUEZ11 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: BHE-73889661-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: BHE_I42_3_GPON_VLAN_100_101_102-ALC OLT Porta: 5 OLT Slot: 6 Vlan Multicast: 4000 Vlan Usuario: 1389 Vlan Unicast: 3800 Vlan Rede: 100 Vlan Audiência: 1389 Caixa Subterrânea: I42G03307 Fibra 1º Nível: I42-F#539 Fibra Porta: 1 Fibra Splitter 2: I42SP539SS3 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: I42-F#539 Lateral Fibra: N/E||BHE-V0001XTDUF-013|BELO HORIZONTE|BELO HORIZONTE| |MINAS|||||MASSIVA EM ANÁLISE||TBR01060|RESIDENCIAL||3|V0001XTDUF|0|NAO|SIP GPON |500 Mbps|0|NAO|GOLD|GOLD||VIVO2||||GPON|N|||2026-07-18 12:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|BHE-73889661-069|BHE_I42_3_GPON_VLAN_100_101_102-ALC|5|6|I42SP539SS3|||-43.975590559931007|-19.966321549547999|NAO|||0|False|||||||||||||||NEXT|||0|31000_31004602|MGBHE_G1I42|30570680|BKT_BHE_BURITIS|Reagendamento Reparos|20/07/2026 17:40:02||NAO ENVIADO STATUS DIVERGENTE|0||0|||||||||||||||||||||||||||||||0
195998217|ENCERRADA||21/07/2026 08:07:08|MGDVL_G1I02|RUA TIRADENTES 170|MG|35503590|31248|SANTA CLARA|TROUBLETICKET|DEFEITO|BANDA|PROBLEMA COM MODEM - HGU|17/07/2026 14:05:28|23/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: N/E LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: DVL-73263687-069 Tipo Rede Fibra: FTTA ID ONT: N/E OLT: 1 OLT Porta: N/E OLT Slot: N/E Vlan Multicast: N/E Vlan Usuario: 1335 Vlan Unicast: N/E Vlan Rede: 103 Vlan Audiência: 1335 Caixa Subterrânea: I02GP607 Fibra 1º Nível: N/E Fibra Porta: 5 Fibra Splitter 2: I02GP607 Tecnologia Fibra: GPON Tipo Equipamento: N/E Cabo: N/E Lateral Fibra: N/E||DVL-V0001XKXEM-013|DIVINOPOLIS|CONTAGEM| |MINAS|||BKT_DIVINOPOLIS||MASSIVA EM ANÁLISE||TBR01060|RESIDENCIAL||1|V0001XKXEM|0|NAO| GPON |500 Mbps|0|NAO|PLATINUM|PLATINUM||FIBRASIL||FIBRASIL||GPON|N|||2026-07-20 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|DVL-73263687-069|1|||I02GP607|||-44.884805200000002|-20.130067999999998|NAO|||0|False|||||||||||||||NEXT|||0|31248_FB0003424300|MGDVL_G1I02|35503590|BKT_DIVINOPOLIS|Reagendamento Reparos|20/07/2026 17:40:02||CLIENTE NAO RESPONDEU|0||0|||||||||||||||||||||||||||||||0
